Date, MaxTemperature, MaxTemperatureNormal, MaxTemperatureDeparture, MinTemperature, MinTemperatureNormal, MinTemperatureDeparture, AvgTemperature, AvgTemperatureNormal, AvgTemperatureDeparture, AtObsTemperature, Precipitation, PrecipitationNormal, PrecipitationDeparture, Snowfall, SnowfallNormal, SnowfallDeparture, SnowDepth, HDD, HDDNormal, HDDDeparture, CDD, CDDNormal, CDDDeparture, GDD
2013-04-02, 42, 54.0, -12.0, 27, 33.5, -6.5, 34.5, 43.8, -9.3, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0, 30, 21.3, 8.7, 0, 0.1, -0.1, 0
2013-04-03, 45, 54.5, -9.5, 29, 33.8, -4.8, 37.0, 44.2, -7.2, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 28, 20.9, 7.1, 0, 0.1, -0.1, 0
2013-04-04, 56, 55.0, 1.0, 27, 34.2, -7.2, 41.5, 44.6, -3.1, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 23, 20.5, 2.5, 0, 0.1, -0.1, 0
2013-04-05, 62, 55.5, 6.5, 37, 34.5, 2.5, 49.5, 45.0, 4.5, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0, 15, 20.1, -5.1, 0, 0.1, -0.1, 0
2013-04-06, 49, 55.9, -6.9, 31, 34.9, -3.9, 40.0, 45.4, -5.4, M, 0.00, 0.12, -0.12, 0.0, 0.1, -0.1, 0, 25, 19.7, 5.3, 0, 0.1, -0.1, 0
2013-04-07, 56, 56.4, -0.4, 29, 35.3, -6.3, 42.5, 45.9, -3.4, M, T, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 22, 19.2, 2.8, 0, 0.1, -0.1, 0
2013-04-08, 68, 56.9, 11.1, 37, 35.6, 1.4, 52.5, 46.3, 6.2, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 12, 18.8, -6.8, 0, 0.1, -0.1, 3
2013-04-09, 73, 57.4, 15.6, 49, 36.0, 13.0, 61.0, 46.7, 14.3, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 4, 18.4, -14.4, 0, 0.1, -0.1, 11
2013-04-10, 67, 57.9, 9.1, 48, 36.4, 11.6, 57.5, 47.1, 10.4, M, 0.29, 0.13, 0.16, 0.0, 0.0, 0.0, 0, 7, 18.0, -11.0, 0, 0.1, -0.1, 8
2013-04-11, 58, 58.4, -0.4, 38, 36.8, 1.2, 48.0, 47.6, 0.4, M, T, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 17, 17.6, -0.6, 0, 0.2, -0.2, 0
2013-04-12, 42, 58.9, -16.9, 36, 37.1, -1.1, 39.0, 48.0, -9.0, M, 0.42, 0.14, 0.28, 0.0, 0.0, 0.0, 0, 26, 17.2, 8.8, 0, 0.2, -0.2, 0
2013-04-13, 54, 59.4, -5.4, 36, 37.5, -1.5, 45.0, 48.4, -3.4, M, 0.12, 0.13, -0.01, 0.0, 0.1, -0.1, 0, 20, 16.7, 3.3, 0, 0.2, -0.2, 0
2013-04-14, 54, 59.9, -5.9, 33, 37.9, -4.9, 43.5, 48.9, -5.4, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 21, 16.3, 4.7, 0, 0.2, -0.2, 0
2013-04-15, 60, 60.4, -0.4, 31, 38.2, -7.2, 45.5, 49.3, -3.8, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 19, 15.9, 3.1, 0, 0.2, -0.2, 0
2013-04-16, 67, 60.9, 6.1, 36, 38.6, -2.6, 51.5, 49.7, 1.8, M, 0.06, 0.13, -0.07, 0.0, 0.0, 0.0, 0, 13, 15.4, -2.4, 0, 0.2, -0.2, 2
2013-04-17, 68, 61.3, 6.7, 46, 39.0, 7.0, 57.0, 50.2, 6.8, M, 0.02, 0.12, -0.10, 0.0, 0.0, 0.0, 0, 8, 15.0, -7.0, 0, 0.2, -0.2, 7
2013-04-18, 62, 61.8, 0.2, 36, 39.4, -3.4, 49.0, 50.6, -1.6, M, 0.00, 0.13, -0.13, 0.0, 0.1, -0.1, 0, 16, 14.6, 1.4, 0, 0.2, -0.2, 0
2013-04-19, 73, 62.3, 10.7, 43, 39.7, 3.3, 58.0, 51.0, 7.0, M, 0.05, 0.13, -0.08, 0.0, 0.0, 0.0, 0, 7, 14.2, -7.2, 0, 0.2, -0.2, 8
2013-04-20, 63, 62.8, 0.2, 38, 40.1, -2.1, 50.5, 51.4, -0.9, M, 0.68, 0.12, 0.56, 0.0, 0.0, 0.0, 0, 14, 13.8, 0.2, 0, 0.3, -0.3, 1
2013-04-21, 54, 63.2, -9.2, 32, 40.5, -8.5, 43.0, 51.8, -8.8, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 22, 13.5, 8.5, 0, 0.3, -0.3, 0
2013-04-22, 59, 63.7, -4.7, 32, 40.8, -8.8, 45.5, 52.3, -6.8, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 19, 13.1, 5.9, 0, 0.3, -0.3, 0
2013-04-23, 46, 64.1, -18.1, 36, 41.2, -5.2, 41.0, 52.7, -11.7, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 24, 12.7, 11.3, 0, 0.3, -0.3, 0
2013-04-24, 75, 64.6, 10.4, 42, 41.5, 0.5, 58.5, 53.0, 5.5, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 6, 12.3, -6.3, 0, 0.3, -0.3, 9
2013-04-25, 64, 65.0, -1.0, 40, 41.9, -1.9, 52.0, 53.4, -1.4, M, T, 0.14, -0.14, 0.0, 0.1, -0.1, 0, 13, 11.9, 1.1, 0, 0.3, -0.3, 2
2013-04-26, 67, 65.4, 1.6, 32, 42.2, -10.2, 49.5, 53.8, -4.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 15, 11.5, 3.5, 0, 0.4, -0.4, 0
2013-04-27, 67, 65.8, 1.2, 35, 42.6, -7.6, 51.0, 54.2, -3.2, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 14, 11.2, 2.8, 0, 0.4, -0.4, 1
2013-04-28, 71, 66.2, 4.8, 40, 42.9, -2.9, 55.5, 54.6, 0.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 9, 10.9, -1.9, 0, 0.4, -0.4, 6
2013-04-29, 65, 66.6, -1.6, 49, 43.2, 5.8, 57.0, 54.9, 2.1, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 8, 10.5, -2.5, 0, 0.5, -0.5, 7
2013-04-30, 72, 67.0, 5.0, 46, 43.6, 2.4, 59.0, 55.3, 3.7, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 6, 10.2, -4.2, 0, 0.5, -0.5, 9
2013-05-01, 74, 67.4, 6.6, 35, 43.9, -8.9, 54.5, 55.6, -1.1, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 10, 9.9, 0.1, 0, 0.5, -0.5, 5
2013-05-02, 80, 67.7, 12.3, 40, 44.2, -4.2, 60.0, 56.0, 4.0, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 5, 9.6, -4.6, 0, 0.5, -0.5, 10
2013-05-03, 70, 68.1, 1.9, 42, 44.5, -2.5, 56.0, 56.3, -0.3, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 9, 9.3, -0.3, 0, 0.6, -0.6, 6
2013-05-04, 74, 68.4, 5.6, 42, 44.9, -2.9, 58.0, 56.6, 1.4, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 7, 9.0, -2.0, 0, 0.6, -0.6, 8
2013-05-05, 72, 68.8, 3.2, 34, 45.2, -11.2, 53.0, 57.0, -4.0, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 12, 8.7, 3.3, 0, 0.6, -0.6, 3
2013-05-06, 73, 69.1, 3.9, 43, 45.5, -2.5, 58.0, 57.3, 0.7, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 7, 8.4, -1.4, 0, 0.7, -0.7, 8
2013-05-07, 80, 69.4, 10.6, 43, 45.8, -2.8, 61.5, 57.6, 3.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 3, 8.1, -5.1, 0, 0.7, -0.7, 12
2013-05-08, 75, 69.7, 5.3, 53, 46.1, 6.9, 64.0, 57.9, 6.1, M, 0.38, 0.11, 0.27, 0.0, 0.0, 0.0, 0, 1, 7.9, -6.9, 0, 0.7, -0.7, 14
2013-05-09, 66, 70.0, -4.0, 52, 46.4, 5.6, 59.0, 58.2, 0.8, M, 0.09, 0.12, -0.03, 0.0, 0.0, 0.0, 0, 6, 7.6, -1.6, 0, 0.8, -0.8, 9
2013-05-10, 81, 70.3, 10.7, 51, 46.7, 4.3, 66.0, 58.5, 7.5, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 7.3, -7.3, 1, 0.8, 0.2, 16
2013-05-11, 68, 70.5, -2.5, 59, 47.0, 12.0, 63.5, 58.8, 4.7, M, 0.37, 0.11, 0.26, 0.0, 0.0, 0.0, 0, 1, 7.1, -6.1, 0, 0.8, -0.8, 14
2013-05-12, 72, 70.8, 1.2, 47, 47.3, -0.3, 59.5, 59.0, 0.5, M, 0.01, 0.12, -0.11, 0.0, 0.0, 0.0, 0, 5, 6.8, -1.8, 0, 0.9, -0.9, 10
2013-05-13, 58, 71.1, -13.1, 41, 47.5, -6.5, 49.5, 59.3, -9.8, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 15, 6.6, 8.4, 0, 0.9, -0.9, 0
2013-05-14, 60, 71.3, -11.3, 39, 47.8, -8.8, 49.5, 59.6, -10.1, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0, 15, 6.4, 8.6, 0, 1.0, -1.0, 0
2013-05-15, 62, 71.6, -9.6, 32, 48.1, -16.1, 47.0, 59.9, -12.9, M, 0.03, 0.11, -0.08, 0.0, 0.0, 0.0, 0, 18, 6.2, 11.8, 0, 1.0, -1.0, 0
2013-05-16, 85, 71.8, 13.2, 45, 48.4, -3.4, 65.0, 60.1, 4.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 6.0, -6.0, 0, 1.1, -1.1, 15
2013-05-17, 72, 72.1, -0.1, 47, 48.7, -1.7, 59.5, 60.4, -0.9, M, 0.00, 0.11, -0.11, 0.0, 0.0, 0.0, 0, 5, 5.7, -0.7, 0, 1.1, -1.1, 10
2013-05-18, 72, 72.3, -0.3, 41, 49.0, -8.0, 56.5, 60.7, -4.2, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 8, 5.6, 2.4, 0, 1.2, -1.2, 7
2013-05-19, 63, 72.6, -9.6, 46, 49.3, -3.3, 54.5, 60.9, -6.4, M, 0.23, 0.12, 0.11, 0.0, 0.0, 0.0, 0, 10, 5.4, 4.6, 0, 1.3, -1.3, 5
2013-05-20, 85, 72.8, 12.2, 56, 49.6, 6.4, 70.5, 61.2, 9.3, M, 0.01, 0.12, -0.11, 0.0, 0.0, 0.0, 0, 0, 5.2, -5.2, 6, 1.4, 4.6, 21
2013-05-21, 91, 73.1, 17.9, 56, 49.8, 6.2, 73.5, 61.4, 12.1, M, 1.45, 0.12, 1.33, 0.0, 0.0, 0.0, 0, 0, 5.1, -5.1, 9, 1.5, 7.5, 24
2013-05-22, 77, 73.3, 3.7, 55, 50.1, 4.9, 66.0, 61.7, 4.3, M, 0.11, 0.13, -0.02, 0.0, 0.0, 0.0, 0, 0, 4.9, -4.9, 1, 1.6, -0.6, 16
2013-05-23, 73, 73.5, -0.5, 65, 50.4, 14.6, 69.0, 62.0, 7.0, M, 1.61, 0.13, 1.48, 0.0, 0.0, 0.0, 0, 0, 4.8, -4.8, 4, 1.7, 2.3, 19
2013-05-24, 68, 73.8, -5.8, 46, 50.7, -4.7, 57.0, 62.2, -5.2, M, 0.59, 0.13, 0.46, 0.0, 0.0, 0.0, 0, 8, 4.6, 3.4, 0, 1.9, -1.9, 7
2013-05-25, 48, 74.0, -26.0, 44, 51.0, -7.0, 46.0, 62.5, -16.5, M, 0.45, 0.13, 0.32, 0.0, 0.0, 0.0, 0, 19, 4.5, 14.5, 0, 2.0, -2.0, 0
2013-05-26, 60, 74.2, -14.2, 44, 51.3, -7.3, 52.0, 62.8, -10.8, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 13, 4.3, 8.7, 0, 2.1, -2.1, 2
2013-05-27, 75, 74.5, 0.5, 40, 51.6, -11.6, 57.5, 63.1, -5.6, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 7, 4.1, 2.9, 0, 2.1, -2.1, 8
2013-05-28, 73, 74.7, -1.7, 42, 51.9, -9.9, 57.5, 63.3, -5.8, M, 0.01, 0.13, -0.12, 0.0, 0.0, 0.0, 0, 7, 3.9, 3.1, 0, 2.2, -2.2, 8
2013-05-29, 81, 75.0, 6.0, 58, 52.3, 5.7, 69.5, 63.6, 5.9, M, 0.99, 0.13, 0.86, 0.0, 0.0, 0.0, 0, 0, 3.7, -3.7, 5, 2.3, 2.7, 20
2013-05-30, 92, 75.2, 16.8, 63, 52.6, 10.4, 77.5, 63.9, 13.6, M, 0.03, 0.13, -0.10, 0.0, 0.0, 0.0, 0, 0, 3.5, -3.5, 13, 2.4, 10.6, 28
2013-05-31, 95, 75.5, 19.5, 65, 52.9, 12.1, 80.0, 64.2, 15.8, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 3.4, -3.4, 15, 2.6, 12.4, 30
2013-06-01, 92, 75.8, 16.2, 66, 53.2, 12.8, 79.0, 64.5, 14.5, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 3.2, -3.2, 14, 2.7, 11.3, 29
2013-06-02, 87, 76.0, 11.0, 68, 53.5, 14.5, 77.5, 64.8, 12.7, M, 0.31, 0.15, 0.16, 0.0, 0.0, 0.0, 0, 0, 3.0, -3.0, 13, 2.8, 10.2, 28
2013-06-03, 81, 76.3, 4.7, 59, 53.8, 5.2, 70.0, 65.1, 4.9, M, 1.13, 0.15, 0.98, 0.0, 0.0, 0.0, 0, 0, 2.8, -2.8, 5, 2.9, 2.1, 20
2013-06-04, 72, 76.6, -4.6, 52, 54.2, -2.2, 62.0, 65.4, -3.4, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 3, 2.6, 0.4, 0, 3.0, -3.0, 12
2013-06-05, 76, 76.9, -0.9, 50, 54.5, -4.5, 63.0, 65.7, -2.7, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 2, 2.4, -0.4, 0, 3.1, -3.1, 13
2013-06-06, 72, 77.1, -5.1, 50, 54.8, -4.8, 61.0, 66.0, -5.0, M, 0.12, 0.15, -0.03, 0.0, 0.0, 0.0, 0, 4, 2.2, 1.8, 0, 3.2, -3.2, 11
2013-06-07, 59, 77.4, -18.4, 54, 55.2, -1.2, 56.5, 66.3, -9.8, M, 2.53, 0.15, 2.38, 0.0, 0.0, 0.0, 0, 8, 2.0, 6.0, 0, 3.3, -3.3, 7
2013-06-08, 78, 77.7, 0.3, 52, 55.5, -3.5, 65.0, 66.6, -1.6, M, 0.50, 0.15, 0.35, 0.0, 0.0, 0.0, 0, 0, 1.9, -1.9, 0, 3.5, -3.5, 15
2013-06-09, 81, 78.0, 3.0, 56, 55.8, 0.2, 68.5, 66.9, 1.6, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 1.7, -1.7, 4, 3.6, 0.4, 19
2013-06-10, 71, 78.3, -7.3, 55, 56.1, -1.1, 63.0, 67.2, -4.2, M, 0.99, 0.14, 0.85, 0.0, 0.0, 0.0, 0, 2, 1.5, 0.5, 0, 3.7, -3.7, 13
2013-06-11, 70, 78.6, -8.6, 58, 56.5, 1.5, 64.0, 67.5, -3.5, M, 0.93, 0.15, 0.78, 0.0, 0.0, 0.0, 0, 1, 1.4, -0.4, 0, 3.9, -3.9, 14
2013-06-12, 73, 78.9, -5.9, 54, 56.8, -2.8, 63.5, 67.9, -4.4, M, T, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 1, 1.3, -0.3, 0, 4.1, -4.1, 14
2013-06-13, 59, 79.2, -20.2, 51, 57.1, -6.1, 55.0, 68.2, -13.2, M, 1.48, 0.16, 1.32, 0.0, 0.0, 0.0, 0, 10, 1.1, 8.9, 0, 4.3, -4.3, 5
2013-06-14, 75, 79.5, -4.5, 51, 57.5, -6.5, 63.0, 68.5, -5.5, M, 0.57, 0.15, 0.42, 0.0, 0.0, 0.0, 0, 2, 1.0, 1.0, 0, 4.5, -4.5, 13
2013-06-15, 80, 79.8, 0.2, 51, 57.8, -6.8, 65.5, 68.8, -3.3, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.9, -0.9, 1, 4.7, -3.7, 16
2013-06-16, 78, 80.1, -2.1, 52, 58.1, -6.1, 65.0, 69.1, -4.1, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.8, -0.8, 0, 4.9, -4.9, 15
2013-06-17, 87, 80.4, 6.6, 60, 58.4, 1.6, 73.5, 69.4, 4.1, M, 0.07, 0.14, -0.07, 0.0, 0.0, 0.0, 0, 0, 0.7, -0.7, 9, 5.1, 3.9, 24
2013-06-18, 81, 80.7, 0.3, 57, 58.7, -1.7, 69.0, 69.7, -0.7, M, 0.39, 0.15, 0.24, 0.0, 0.0, 0.0, 0, 0, 0.6, -0.6, 4, 5.3, -1.3, 19
2013-06-19, 77, 81.0, -4.0, 54, 59.0, -5.0, 65.5, 70.0, -4.5, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.5, -0.5, 1, 5.5, -4.5, 16
2013-06-20, 81, 81.3, -0.3, 48, 59.3, -11.3, 64.5, 70.3, -5.8, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.5, -0.5, 0, 5.8, -5.8, 15
2013-06-21, 85, 81.6, 3.4, 58, 59.6, -1.6, 71.5, 70.6, 0.9, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.4, -0.4, 7, 6.0, 1.0, 22
2013-06-22, 85, 81.8, 3.2, 62, 59.9, 2.1, 73.5, 70.9, 2.6, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.4, -0.4, 9, 6.2, 2.8, 24
2013-06-23, 91, 82.1, 8.9, 64, 60.2, 3.8, 77.5, 71.2, 6.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.3, -0.3, 13, 6.5, 6.5, 28
2013-06-24, 94, 82.4, 11.6, 70, 60.5, 9.5, 82.0, 71.4, 10.6, M, 0.05, 0.14, -0.09, 0.0, 0.0, 0.0, 0, 0, 0.3, -0.3, 17, 6.7, 10.3, 32
2013-06-25, 92, 82.6, 9.4, 67, 60.7, 6.3, 79.5, 71.7, 7.8, M, 0.01, 0.13, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.3, -0.3, 15, 6.9, 8.1, 30
2013-06-26, 87, 82.9, 4.1, 70, 61.0, 9.0, 78.5, 71.9, 6.6, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 14, 7.2, 6.8, 29
2013-06-27, 83, 83.1, -0.1, 67, 61.2, 5.8, 75.0, 72.2, 2.8, M, 1.54, 0.13, 1.41, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 10, 7.4, 2.6, 25
2013-06-28, 83, 83.4, -0.4, 70, 61.4, 8.6, 76.5, 72.4, 4.1, M, 0.17, 0.12, 0.05, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 12, 7.6, 4.4, 27
2013-06-29, 85, 83.6, 1.4, 70, 61.7, 8.3, 77.5, 72.6, 4.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 13, 7.8, 5.2, 28
2013-06-30, 87, 83.8, 3.2, 71, 61.9, 9.1, 79.0, 72.8, 6.2, M, T, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 14, 8.0, 6.0, 29
2013-07-01, 79, 84.0, -5.0, 72, 62.1, 9.9, 75.5, 73.0, 2.5, M, 1.28, 0.12, 1.16, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 11, 8.2, 2.8, 26
2013-07-02, 86, 84.2, 1.8, 73, 62.3, 10.7, 79.5, 73.2, 6.3, M, 0.01, 0.12, -0.11, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 15, 8.4, 6.6, 30
2013-07-03, 88, 84.4, 3.6, 73, 62.4, 10.6, 80.5, 73.4, 7.1, M, T, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.2, -0.2, 16, 8.5, 7.5, 31
2013-07-04, 91, 84.5, 6.5, 72, 62.6, 9.4, 81.5, 73.6, 7.9, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 17, 8.7, 8.3, 32
2013-07-05, 93, 84.7, 8.3, 73, 62.8, 10.2, 83.0, 73.7, 9.3, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 18, 8.8, 9.2, 33
2013-07-06, 93, 84.8, 8.2, 75, 62.9, 12.1, 84.0, 73.9, 10.1, M, 0.00, 0.12, -0.12, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 19, 9.0, 10.0, 34
2013-07-07, 94, 84.9, 9.1, 73, 63.0, 10.0, 83.5, 74.0, 9.5, M, 0.02, 0.12, -0.10, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 19, 9.1, 9.9, 34
2013-07-08, 90, 85.1, 4.9, 71, 63.2, 7.8, 80.5, 74.1, 6.4, M, 0.85, 0.12, 0.73, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 16, 9.2, 6.8, 31
2013-07-09, 84, 85.2, -1.2, 69, 63.3, 5.7, 76.5, 74.2, 2.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 12, 9.3, 2.7, 27
2013-07-10, 87, 85.3, 1.7, 73, 63.4, 9.6, 80.0, 74.3, 5.7, M, 0.35, 0.13, 0.22, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 15, 9.4, 5.6, 30
2013-07-11, 86, 85.3, 0.7, 70, 63.5, 6.5, 78.0, 74.4, 3.6, M, 0.09, 0.13, -0.04, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 13, 9.5, 3.5, 28
2013-07-12, 83, 85.4, -2.4, 68, 63.5, 4.5, 75.5, 74.5, 1.0, M, T, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.1, -0.1, 11, 9.5, 1.5, 26
2013-07-13, 80, 85.5, -5.5, 66, 63.6, 2.4, 73.0, 74.5, -1.5, M, 0.06, 0.13, -0.07, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 8, 9.6, -1.6, 23
2013-07-14, 92, 85.5, 6.5, 72, 63.7, 8.3, 82.0, 74.6, 7.4, M, T, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 17, 9.6, 7.4, 32
2013-07-15, 94, 85.6, 8.4, 73, 63.7, 9.3, 83.5, 74.6, 8.9, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 19, 9.7, 9.3, 34
2013-07-16, 94, 85.6, 8.4, 70, 63.8, 6.2, 82.0, 74.7, 7.3, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 17, 9.7, 7.3, 32
2013-07-17, 95, 85.6, 9.4, 70, 63.8, 6.2, 82.5, 74.7, 7.8, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 18, 9.7, 8.3, 33
2013-07-18, 96, 85.6, 10.4, 75, 63.8, 11.2, 85.5, 74.7, 10.8, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 21, 9.7, 11.3, 36
2013-07-19, 97, 85.6, 11.4, 76, 63.8, 12.2, 86.5, 74.7, 11.8, M, 0.00, 0.13, -0.13, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 22, 9.7, 12.3, 37
2013-07-20, 94, 85.6, 8.4, 69, 63.8, 5.2, 81.5, 74.7, 6.8, M, 0.16, 0.14, 0.02, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 17, 9.7, 7.3, 32
2013-07-21, 87, 85.6, 1.4, 67, 63.8, 3.2, 77.0, 74.7, 2.3, M, 0.00, 0.14, -0.14, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 12, 9.7, 2.3, 27
2013-07-22, 87, 85.6, 1.4, 66, 63.8, 2.2, 76.5, 74.7, 1.8, M, 0.07, 0.14, -0.07, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 12, 9.7, 2.3, 27
2013-07-23, 89, 85.5, 3.5, 72, 63.8, 8.2, 80.5, 74.7, 5.8, M, 0.96, 0.14, 0.82, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 16, 9.7, 6.3, 31
2013-07-24, 82, 85.5, -3.5, 63, 63.8, -0.8, 72.5, 74.6, -2.1, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 8, 9.7, -1.7, 23
2013-07-25, 67, 85.4, -18.4, 58, 63.7, -5.7, 62.5, 74.6, -12.1, M, 0.09, 0.15, -0.06, 0.0, 0.0, 0.0, 0, 2, 0.0, 2.0, 0, 9.6, -9.6, 13
2013-07-26, 77, 85.4, -8.4, 62, 63.7, -1.7, 69.5, 74.5, -5.0, M, 0.25, 0.15, 0.10, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 5, 9.6, -4.6, 20
2013-07-27, 85, 85.3, -0.3, 58, 63.7, -5.7, 71.5, 74.5, -3.0, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 7, 9.5, -2.5, 22
2013-07-28, 81, 85.3, -4.3, 62, 63.6, -1.6, 71.5, 74.4, -2.9, M, T, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 7, 9.5, -2.5, 22
2013-07-29, 88, 85.2, 2.8, 66, 63.6, 2.4, 77.0, 74.4, 2.6, M, T, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 12, 9.4, 2.6, 27
2013-07-30, 82, 85.1, -3.1, 59, 63.5, -4.5, 70.5, 74.3, -3.8, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 6, 9.4, -3.4, 21
2013-07-31, 83, 85.1, -2.1, 60, 63.5, -3.5, 71.5, 74.3, -2.8, M, 0.00, 0.15, -0.15, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 7, 9.3, -2.3, 22
2013-08-01, 81, 85.0, -4.0, 59, 63.4, -4.4, 70.0, 74.2, -4.2, M, 0.52, 0.15, 0.37, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 5, 9.2, -4.2, 20
2013-08-02, 84, 84.9, -0.9, 64, 63.3, 0.7, 74.0, 74.1, -0.1, M, 0.38, 0.15, 0.23, 0.0, 0.0, 0.0, 0, 0, 0.0, 0.0, 9, 9.1, -0.1, 24
