Date,MaxTemperature,MaxTemperatureNormal,MaxTemperatureDeparture,MinTemperature,MinTemperatureNormal,MinTemperatureDeparture,AvgTemperature,AvgTemperatureNormal,AvgTemperatureDeparture,AtObsTemperature,PrecipitationNormal,PrecipitationDeparture,Snowfall,SnowfallNormal,SnowfallDeparture,SnowDepth,HDD,HDDNormal,HDDDeparture,CDD,CDDNormal,CDDDeparture,GDD,Precipitation,Year,Month,Day
12/8/12,44,42.3,1.7,39,26.1,12.9,41.5,34.2,7.3,M,0.12,0.02,0,0.2,-0.2,0,23,31,-8,0,0,0,0,0.14,2012,12,8
12/9/12,46,41.9,4.1,36,25.8,10.2,41,33.8,7.2,M,0.12,-0.05,0,0.2,-0.2,0,24,31,-7,0,0,0,0,0.07,2012,12,9
12/10/12,53,41.5,11.5,38,25.4,12.6,45.5,33.5,12,M,0.12,0.09,0,0.2,-0.2,0,19,32,-13,0,0,0,0,0.21,2012,12,10
12/11/12,49,41.2,7.8,31,25,6,40,33.1,6.9,M,0.12,-0.09,0,0.2,-0.2,0,25,32,-7,0,0,0,0,0.03,2012,12,11
12/12/12,41,40.8,0.2,25,24.6,0.4,33,32.7,0.3,M,0.12,-0.12,0,0.2,-0.2,0,32,32,0,0,0,0,0,0,2012,12,12
12/13/12,44,40.4,3.6,22,24.3,-2.3,33,32.4,0.6,M,0.11,-0.11,0,0.2,-0.2,0,32,33,-1,0,0,0,0,0,2012,12,13
12/14/12,50,40.1,9.9,22,23.9,-1.9,36,32,4,M,0.11,-0.11,0,0.2,-0.2,0,29,33,-4,0,0,0,0,0,2012,12,14
12/15/12,44,39.7,4.3,29,23.6,5.4,36.5,31.6,4.9,M,0.11,-0.11,0,0.3,-0.3,0,28,33,-5,0,0,0,0,0,2012,12,15
12/16/12,36,39.4,-3.4,32,23.2,8.8,34,31.3,2.7,M,0.1,-0.03,0,0.2,-0.2,0,31,34,-3,0,0,0,0,0.07,2012,12,16
12/17/12,36,39,-3,32,22.9,9.1,34,30.9,3.1,M,0.11,0.34,0,0.2,-0.2,0,31,34,-3,0,0,0,0,0.45,2012,12,17
12/18/12,45,38.7,6.3,36,22.5,13.5,40.5,30.6,9.9,M,0.1,0.67,0,0.3,-0.3,0,24,34,-10,0,0,0,0,0.77,2012,12,18
12/19/12,45,38.4,6.6,36,22.2,13.8,40.5,30.3,10.2,M,0.1,-0.1,0,0.2,-0.2,0,24,35,-11,0,0,0,0,0,2012,12,19
12/20/12,43,38.1,4.9,27,21.8,5.2,35,30,5,M,0.1,0.02,0,0.3,-0.3,0,30,35,-5,0,0,0,0,0.12,2012,12,20
12/21/12,56,37.8,18.2,35,21.5,13.5,45.5,29.6,15.9,M,0.11,0.71,0,0.3,-0.3,0,19,35,-16,0,0,0,0,0.82,2012,12,21
12/22/12,38,37.5,0.5,30,21.2,8.8,34,29.3,4.7,M,0.1,-0.1,0,0.2,-0.2,0,31,36,-5,0,0,0,0,0,2012,12,22
12/23/12,42,37.2,4.8,30,20.9,9.1,36,29.1,6.9,M,0.11,-0.11,0,0.3,-0.3,0,29,36,-7,0,0,0,0,0,2012,12,23
12/24/12,39,36.9,2.1,24,20.6,3.4,31.5,28.8,2.7,M,0.1,-0.1,0,0.3,-0.3,0,33,36,-3,0,0,0,0,0,2012,12,24
12/25/12,38,36.7,1.3,25,20.3,4.7,31.5,28.5,3,M,0.11,-0.07,0.4,0.3,0.1,M,33,36,-3,0,0,0,0,0.04,2012,12,25
12/26/12,34,36.5,-2.5,20,20,0,27,28.2,-1.2,M,0.11,0.41,4.8,0.3,4.5,M,38,37,1,0,0,0,0,0.52,2012,12,26
12/27/12,36,36.2,-0.2,28,19.8,8.2,32,28,4,M,0.1,0.59,0.4,0.3,0.1,4,33,37,-4,0,0,0,0,0.69,2012,12,27
12/28/12,34,36,-2,22,19.5,2.5,28,27.8,0.2,M,0.1,-0.1,0,0.3,-0.3,M,37,37,0,0,0,0,0,0,2012,12,28
12/29/12,31,35.8,-4.8,20,19.3,0.7,25.5,27.5,-2,M,0.09,0.36,6.8,0.3,6.5,3,39,37,2,0,0,0,0,0.45,2012,12,29
12/30/12,32,35.6,-3.6,21,19,2,26.5,27.3,-0.8,M,0.1,-0.08,0.3,0.4,-0.1,10,38,38,0,0,0,0,0,0.02,2012,12,30
12/31/12,35,35.4,-0.4,16,18.8,-2.8,25.5,27.1,-1.6,M,0.1,-0.1,0,0.3,-0.3,10,39,38,1,0,0,0,0,0,2012,12,31
1/1/13,36,35.2,0.8,18,18.6,-0.6,27,26.9,0.1,M,0.1,-0.1,0,0.4,-0.4,9,38,38,0,0,0,0,0,0,2013,1,1
1/2/13,30,35.1,-5.1,13,18.4,-5.4,21.5,26.8,-5.3,M,0.1,-0.1,0,0.4,-0.4,7,43,38,5,0,0,0,0,0,2013,1,2
1/3/13,26,34.9,-8.9,0,18.3,-18.3,13,26.6,-13.6,M,0.1,-0.1,0,0.3,-0.3,5,52,38,14,0,0,0,0,0,2013,1,3
1/4/13,38,34.8,3.2,25,18.1,6.9,31.5,26.4,5.1,M,0.1,-0.1,0,0.4,-0.4,4,33,39,-6,0,0,0,0,0,2013,1,4
1/5/13,39,34.7,4.3,20,18,2,29.5,26.3,3.2,M,0.1,-0.1,0,0.4,-0.4,4,35,39,-4,0,0,0,0,0,2013,1,5
1/6/13,43,34.5,8.5,22,17.8,4.2,32.5,26.2,6.3,M,0.11,-0.1,0.2,0.4,-0.2,4,32,39,-7,0,0,0,0,0.01,2013,1,6
1/7/13,38,34.4,3.6,18,17.7,0.3,28,26.1,1.9,M,0.1,-0.1,0,0.4,-0.4,4,37,39,-2,0,0,0,0,0,2013,1,7
1/8/13,46,34.3,11.7,18,17.6,0.4,32,26,6,M,0.09,-0.09,0,0.4,-0.4,3,33,39,-6,0,0,0,0,0,2013,1,8
1/9/13,44,34.3,9.7,19,17.5,1.5,31.5,25.9,5.6,M,0.1,-0.1,0,0.4,-0.4,3,33,39,-6,0,0,0,0,0,2013,1,9
1/10/13,45,34.2,10.8,27,17.4,9.6,36,25.8,10.2,M,0.1,-0.1,0,0.4,-0.4,3,29,39,-10,0,0,0,0,0,2013,1,10
1/11/13,35,34.1,0.9,23,17.4,5.6,29,25.8,3.2,M,0.11,0.12,0,0.4,-0.4,2,36,39,-3,0,0,0,0,0.23,2013,1,11
1/12/13,41,34.1,6.9,33,17.3,15.7,37,25.7,11.3,M,0.11,-0.04,0,0.4,-0.4,2,28,39,-11,0,0,0,0,0.07,2013,1,12
1/13/13,47,34.1,12.9,37,17.3,19.7,42,25.7,16.3,M,0.1,-0.1,0,0.4,-0.4,1,23,39,-16,0,0,0,0,0,2013,1,13
1/14/13,56,34.1,21.9,37,17.2,19.8,46.5,25.6,20.9,M,0.11,-0.1,0,0.4,-0.4,0,18,39,-21,0,0,0,0,0.01,2013,1,14
1/15/13,39,34.1,4.9,30,17.2,12.8,34.5,25.6,8.9,M,0.11,-0.11,0,0.4,-0.4,0,30,39,-9,0,0,0,0,0,2013,1,15
1/16/13,33,34.1,-1.1,30,17.2,12.8,31.5,25.6,5.9,M,0.11,0.29,3.4,0.4,3,3,33,39,-6,0,0,0,0,0.4,2013,1,16
1/17/13,40,34.1,5.9,25,17.2,7.8,32.5,25.7,6.8,M,0.1,-0.1,0,0.4,-0.4,3,32,39,-7,0,0,0,0,0,2013,1,17
1/18/13,28,34.1,-6.1,19,17.3,1.7,23.5,25.7,-2.2,M,0.11,-0.11,0,0.3,-0.3,3,41,39,2,0,0,0,0,0,2013,1,18
1/19/13,46,34.1,11.9,22,17.3,4.7,34,25.7,8.3,M,0.1,-0.1,0,0.4,-0.4,2,31,39,-8,0,0,0,0,0,2013,1,19
1/20/13,52,34.2,17.8,27,17.3,9.7,39.5,25.8,13.7,M,0.11,-0.11,0,0.4,-0.4,0,25,39,-14,0,0,0,0,0,2013,1,20
1/21/13,28,34.2,-6.2,18,17.4,0.6,23,25.8,-2.8,M,0.11,-0.09,0.4,0.4,0,0,42,39,3,0,0,0,0,0.02,2013,1,21
1/22/13,23,34.3,-11.3,11,17.5,-6.5,17,25.9,-8.9,M,0.11,-0.11,0,0.4,-0.4,0,48,39,9,0,0,0,0,0,2013,1,22
1/23/13,18,34.4,-16.4,5,17.5,-12.5,11.5,26,-14.5,M,0.11,-0.11,0,0.4,-0.4,0,53,39,14,0,0,0,0,0,2013,1,23
1/24/13,21,34.5,-13.5,1,17.6,-16.6,11,26.1,-15.1,M,0.1,-0.1,0,0.5,-0.5,0,54,39,15,0,0,0,0,0,2013,1,24
1/25/13,23,34.6,-11.6,8,17.7,-9.7,15.5,26.2,-10.7,M,0.11,-0.09,0.2,0.4,-0.2,0,49,39,10,0,0,0,0,0.02,2013,1,25
1/26/13,25,34.7,-9.7,6,17.8,-11.8,15.5,26.3,-10.8,M,0.1,-0.1,0,0.4,-0.4,0,49,39,10,0,0,0,0,0,2013,1,26
1/27/13,32,34.8,-2.8,7,17.9,-10.9,19.5,26.4,-6.9,M,0.1,-0.1,0,0.3,-0.3,0,45,39,6,0,0,0,0,0,2013,1,27
1/28/13,30,34.9,-4.9,14,18.1,-4.1,22,26.5,-4.5,M,0.1,0.09,1.7,0.4,1.3,0,43,39,4,0,0,0,0,0.19,2013,1,28
1/29/13,34,35.1,-1.1,26,18.2,7.8,30,26.6,3.4,M,0.11,-0.08,0,0.5,-0.5,2,35,38,-3,0,0,0,0,0.03,2013,1,29
1/30/13,56,35.2,20.8,33,18.3,14.7,44.5,26.8,17.7,M,0.1,-0.01,0,0.4,-0.4,0,20,38,-18,0,0,0,0,0.09,2013,1,30
1/31/13,61,35.4,25.6,30,18.4,11.6,45.5,26.9,18.6,M,0.11,0.57,0,0.4,-0.4,0,19,38,-19,0,0,0,0,0.68,2013,1,31
2/1/13,33,35.5,-2.5,20,18.6,1.4,26.5,27.1,-0.6,M,0.1,-0.1,0,0.4,-0.4,0,38,38,0,0,0,0,0,0,2013,2,1
2/2/13,31,35.7,-4.7,14,18.7,-4.7,22.5,27.2,-4.7,M,0.11,-0.11,0,0.5,-0.5,0,42,38,4,0,0,0,0,0,2013,2,2
2/3/13,31,35.9,-4.9,15,18.9,-3.9,23,27.4,-4.4,M,0.1,-0.1,0,0.5,-0.4,0,42,38,4,0,0,0,0,0,2013,2,3
2/4/13,31,36,-5,20,19,1,25.5,27.5,-2,M,0.1,-0.1,0,0.4,-0.4,0,39,37,2,0,0,0,0,0,2013,2,4
2/5/13,29,36.2,-7.2,21,19.2,1.8,25,27.7,-2.7,M,0.1,-0.09,0.2,0.4,-0.2,0,40,37,3,0,0,0,0,0.01,2013,2,5
2/6/13,40,36.4,3.6,20,19.4,0.6,30,27.9,2.1,M,0.11,-0.1,0.1,0.5,-0.4,0,35,37,-2,0,0,0,0,0.01,2013,2,6
2/7/13,32,36.6,-4.6,17,19.5,-2.5,24.5,28.1,-3.6,M,0.1,-0.1,0,0.4,-0.4,0,40,37,3,0,0,0,0,0,2013,2,7
2/8/13,31,36.8,-5.8,20,19.7,0.3,25.5,28.3,-2.8,M,0.1,1.09,13.4,0.4,13,0,39,37,2,0,0,0,0,1.19,2013,2,8
2/9/13,26,37.1,-11.1,12,19.9,-7.9,19,28.5,-9.5,M,0.1,0.38,8.9,0.4,8.5,22,46,37,9,0,0,0,0,0.48,2013,2,9
2/10/13,35,37.3,-2.3,-4,20,-24,15.5,28.7,-13.2,M,0.1,-0.1,0,0.4,-0.4,21,49,36,13,0,0,0,0,0,2013,2,10
2/11/13,40,37.5,2.5,16,20.2,-4.2,28,28.9,-0.9,M,0.1,0.13,0.1,0.5,-0.4,20,37,36,1,0,0,0,0,0.23,2013,2,11
2/12/13,42,37.7,4.3,34,20.4,13.6,38,29.1,8.9,M,0.1,-0.1,0,0.4,-0.4,18,27,36,-9,0,0,0,0,0,2013,2,12
2/13/13,40,38,2,31,20.6,10.4,35.5,29.3,6.2,M,0.1,-0.09,0.2,0.4,-0.2,16,29,36,-7,0,0,0,0,0.01,2013,2,13
2/14/13,42,38.2,3.8,21,20.7,0.3,31.5,29.5,2,M,0.1,-0.08,0.1,0.5,-0.4,15,33,36,-3,0,0,0,0,0.02,2013,2,14
2/15/13,47,38.5,8.5,27,20.9,6.1,37,29.7,7.3,M,0.11,-0.11,0,0.4,-0.4,14,28,35,-7,0,0,0,0,0,2013,2,15
2/16/13,39,38.7,0.3,28,21.1,6.9,33.5,29.9,3.6,M,0.1,0.05,2,0.4,1.6,11,31,35,-4,0,0,0,0,0.15,2013,2,16
2/17/13,28,39,-11,15,21.3,-6.3,21.5,30.1,-8.6,M,0.1,-0.1,0,0.4,-0.4,10,43,35,8,0,0,0,0,0,2013,2,17
2/18/13,30,39.2,-9.2,12,21.5,-9.5,21,30.4,-9.4,M,0.11,-0.11,0,0.4,-0.4,10,44,35,9,0,0,0,0,0,2013,2,18
2/19/13,44,39.5,4.5,21,21.7,-0.7,32.5,30.6,1.9,M,0.1,0.06,0,0.4,-0.4,10,32,34,-2,0,0,0,0,0.16,2013,2,19
2/20/13,39,39.8,-0.8,24,21.9,2.1,31.5,30.8,0.7,M,0.1,-0.1,0,0.4,-0.4,10,33,34,-1,0,0,0,0,0,2013,2,20
2/21/13,28,40,-12,21,22.1,-1.1,24.5,31,-6.5,M,0.09,-0.09,0,0.3,-0.3,10,40,34,6,0,0,0,0,0,2013,2,21
2/22/13,40,40.3,-0.3,20,22.3,-2.3,30,31.3,-1.3,M,0.1,-0.1,0,0.4,-0.4,10,35,34,1,0,0,0,0,0,2013,2,22
2/23/13,36,40.6,-4.6,32,22.5,9.5,34,31.5,2.5,M,0.11,0.01,0,0.3,-0.3,8,31,33,-2,0,0,0,0,0.12,2013,2,23
2/24/13,38,40.9,-2.9,33,22.7,10.3,35.5,31.8,3.7,M,0.11,-0.03,0,0.4,-0.4,7,29,33,-4,0,0,0,0,0.08,2013,2,24
2/25/13,41,41.2,-0.2,28,22.9,5.1,34.5,32,2.5,M,0.11,-0.11,0,0.3,-0.3,6,30,33,-3,0,0,0,0,0,2013,2,25
2/26/13,41,41.5,-0.5,29,23.1,5.9,35,32.3,2.7,M,0.11,-0.1,0,0.3,-0.3,5,30,33,-3,0,0,0,0,0.01,2013,2,26
2/27/13,42,41.8,0.2,33,23.3,9.7,37.5,32.5,5,M,0.11,1.17,0.3,0.2,0.1,4,27,32,-5,0,0,0,0,1.28,2013,2,27
2/28/13,46,42.1,3.9,34,23.5,10.5,40,32.8,7.2,M,0.11,-0.1,0,0.3,-0.3,3,25,32,-7,0,0,0,0,0.01,2013,2,28
3/1/13,46,42.4,3.6,34,23.7,10.3,40,33.1,6.9,M,0.11,-0.11,0,0.3,-0.3,2,25,32,-7,0,0,0,0,0,2013,3,1
3/2/13,40,42.7,-2.7,31,24,7,35.5,33.3,2.2,M,0.11,-0.11,0,0.2,-0.2,0,29,32,-3,0,0,0,0,0,2013,3,2
3/3/13,38,43,-5,28,24.2,3.8,33,33.6,-0.6,M,0.11,-0.11,0,0.3,-0.3,0,32,31,1,0,0,0,0,0,2013,3,3
3/4/13,39,43.3,-4.3,26,24.4,1.6,32.5,33.9,-1.4,M,0.11,-0.11,0,0.2,-0.2,0,32,31,1,0,0,0,0,0,2013,3,4
3/5/13,47,43.6,3.4,28,24.7,3.3,37.5,34.1,3.4,M,0.11,-0.11,0,0.3,-0.3,0,27,31,-4,0,0,0,0,0,2013,3,5
3/6/13,43,44,-1,31,24.9,6.1,37,34.4,2.6,M,0.11,-0.11,0,0.3,-0.3,0,28,31,-3,0,0,0,0,0,2013,3,6
3/7/13,38,44.3,-6.3,32,25.2,6.8,35,34.7,0.3,M,0.11,0.05,1.4,0.2,1.2,0,30,30,0,0,0,0,0,0.16,2013,3,7
3/8/13,41,44.6,-3.6,32,25.4,6.6,36.5,35,1.5,M,0.11,0.12,3.1,0.3,2.8,4,28,30,-2,0,0,0,0,0.23,2013,3,8
3/9/13,57,45,12,28,25.7,2.3,42.5,35.3,7.2,M,0.12,-0.12,0,0.2,-0.2,3,22,30,-8,0,0,0,0,0,2013,3,9
3/10/13,52,45.3,6.7,25,25.9,-0.9,38.5,35.6,2.9,M,0.11,-0.11,0,0.3,-0.3,0,26,29,-3,0,0,0,0,0,2013,3,10
3/11/13,53,45.7,7.3,36,26.2,9.8,44.5,35.9,8.6,M,0.11,-0.11,0,0.2,-0.2,0,20,29,-9,0,0,0,0,0,2013,3,11
3/12/13,54,46,8,40,26.5,13.5,47,36.3,10.7,M,0.1,0.99,0,0.3,-0.3,0,18,29,-11,0,0,0,0,1.09,2013,3,12
3/13/13,51,46.4,4.6,31,26.8,4.2,41,36.6,4.4,M,0.11,-0.11,0,0.2,-0.2,0,24,28,-4,0,0,0,0,0,2013,3,13
3/14/13,35,46.8,-11.8,27,27.1,-0.1,31,36.9,-5.9,M,0.11,-0.11,0,0.2,-0.2,0,34,28,6,0,0,0,0,0,2013,3,14
3/15/13,43,47.1,-4.1,24,27.4,-3.4,33.5,37.2,-3.7,M,0.11,-0.11,0,0.2,-0.1,0,31,28,3,0,0,0,0,0,2013,3,15
3/16/13,39,47.5,-8.5,28,27.7,0.3,33.5,37.6,-4.1,M,0.12,-0.12,0,0.2,-0.2,0,31,27,4,0,0,0,0,0,2013,3,16
3/17/13,38,47.9,-9.9,23,28,-5,30.5,37.9,-7.4,M,0.12,-0.12,0,0.3,-0.3,0,34,27,7,0,0,0,0,0,2013,3,17
3/18/13,37,48.3,-11.3,18,28.3,-10.3,27.5,38.3,-10.8,M,0.12,0.25,3.2,0.2,3,3,37,27,10,0,0,0,0,0.37,2013,3,18
3/19/13,35,48.7,-13.7,29,28.6,0.4,32,38.6,-6.6,M,0.12,0.41,2,0.1,1.9,4,33,26,7,0,0,0,0,0.53,2013,3,19
3/20/13,39,49.1,-10.1,23,28.9,-5.9,31,39,-8,M,0.13,-0.13,0,0.2,-0.2,4,34,26,8,0,0,0,0,0,2013,3,20
3/21/13,36,49.5,-13.5,21,29.3,-8.3,28.5,39.4,-10.9,M,0.13,-0.13,0,0.2,-0.2,4,36,26,10,0,0,0,0,0,2013,3,21
3/22/13,38,49.9,-11.9,22,29.6,-7.6,30,39.7,-9.7,M,0.12,-0.12,0,0.1,-0.1,3,35,25,10,0,0,0,0,0,2013,3,22
3/23/13,42,50.3,-8.3,31,30,1,36.5,40.1,-3.6,M,0.13,-0.13,0,0.2,-0.2,3,28,25,3,0,0,0,0,0,2013,3,23
3/24/13,48,50.7,-2.7,28,30.3,-2.3,38,40.5,-2.5,M,0.13,-0.13,0,0.2,-0.2,3,27,25,2,0,0,0,0,0,2013,3,24
3/25/13,46,51.1,-5.1,31,30.7,0.3,38.5,40.9,-2.4,M,0.12,-0.12,0,0.2,-0.2,0,26,24,2,0,0,0,0,0,2013,3,25
3/26/13,49,51.5,-2.5,31,31,0,40,41.3,-1.3,M,0.12,-0.12,0,0.2,-0.2,0,25,24,1,0,0,0,0,0,2013,3,26
3/27/13,55,52,3,25,31.4,-6.4,40,41.7,-1.7,M,0.13,-0.13,0,0.1,-0.1,0,25,23,2,0,0,0,0,0,2013,3,27
3/28/13,53,52.4,0.6,35,31.7,3.3,44,42.1,1.9,M,0.12,-0.12,0,0.2,-0.2,0,21,23,-2,0,0,0,0,0,2013,3,28
3/29/13,57,52.8,4.2,33,32.1,0.9,45,42.5,2.5,M,0.11,-0.11,0,0.1,-0.1,0,20,23,-3,0,0,0,0,0,2013,3,29
3/30/13,58,53.3,4.7,34,32.5,1.5,46,42.9,3.1,M,0.13,-0.13,0,0.1,-0.1,0,19,22,-3,0,0,0,0,0,2013,3,30
3/31/13,57,53.7,3.3,27,32.8,-5.8,42,43.3,-1.3,M,0.12,0.1,0,0.1,-0.1,0,23,22,1,0,0,0,0,0.22,2013,3,31
4/1/13,62,54.2,7.8,32,33.2,-1.2,47,43.7,3.3,M,0.12,-0.09,0,0.1,-0.1,0,18,21,-3,0,0,0,0,0.03,2013,4,1
4/2/13,42,54.6,-12.6,27,33.6,-6.6,34.5,44.1,-9.6,M,0.13,-0.13,0,0.1,-0.1,0,30,21,9,0,0,0,0,0,2013,4,2
4/3/13,45,55.1,-10.1,29,34,-5,37,44.5,-7.5,M,0.13,-0.13,0,0.1,-0.1,0,28,21,7,0,0,0,0,0,2013,4,3
4/4/13,56,55.5,0.5,27,34.3,-7.3,41.5,44.9,-3.4,M,0.12,-0.12,0,0,0,0,23,20,3,0,0,0,0,0,2013,4,4
4/5/13,62,56,6,37,34.7,2.3,49.5,45.3,4.2,M,0.13,-0.13,0,0.1,-0.1,0,15,20,-5,0,0,0,0,0,2013,4,5
4/6/13,49,56.4,-7.4,31,35.1,-4.1,40,45.7,-5.7,M,0.12,-0.12,0,0.1,-0.1,0,25,19,6,0,0,0,0,0,2013,4,6
4/7/13,56,56.9,-0.9,29,35.5,-6.5,42.5,46.2,-3.7,M,0.12,-0.12,0,0.1,-0.1,0,22,19,3,0,0,0,0,0,2013,4,7
4/8/13,68,57.3,10.7,37,35.8,1.2,52.5,46.6,5.9,M,0.13,-0.13,0,0,0,0,12,19,-7,0,0,0,3,0,2013,4,8
4/9/13,73,57.8,15.2,49,36.2,12.8,61,47,14,M,0.13,-0.13,0,0.1,-0.1,0,4,18,-14,0,0,0,11,0,2013,4,9
4/10/13,67,58.2,8.8,48,36.6,11.4,57.5,47.4,10.1,M,0.13,0.16,0,0.1,-0.1,0,7,18,-11,0,0,0,8,0.29,2013,4,10
4/11/13,58,58.7,-0.7,38,36.9,1.1,48,47.8,0.2,M,0.13,-0.13,0,0,0,0,17,17,0,0,0,0,0,0,2013,4,11
4/12/13,42,59.1,-17.1,36,37.3,-1.3,39,48.2,-9.2,M,0.13,0.29,0,0.1,-0.1,0,26,17,9,0,0,0,0,0.42,2013,4,12
4/13/13,54,59.5,-5.5,36,37.7,-1.7,45,48.6,-3.6,M,0.13,-0.01,0,0.1,-0.1,0,20,17,3,0,0,0,0,0.12,2013,4,13
4/14/13,54,60,-6,33,38,-5,43.5,49,-5.5,M,0.13,-0.13,0,0,0,0,21,16,5,0,0,0,0,0,2013,4,14
4/15/13,60,60.4,-0.4,31,38.4,-7.4,45.5,49.4,-3.9,M,0.12,-0.12,0,0.1,-0.1,0,19,16,3,0,0,0,0,0,2013,4,15
4/16/13,67,60.9,6.1,36,38.7,-2.7,51.5,49.8,1.7,M,0.12,-0.06,0,0,0,0,13,15,-2,0,0,0,2,0.06,2013,4,16
4/17/13,68,61.3,6.7,46,39.1,6.9,57,50.2,6.8,M,0.12,-0.1,0,0.1,-0.1,0,8,15,-7,0,0,0,7,0.02,2013,4,17
4/18/13,62,61.7,0.3,36,39.4,-3.4,49,50.6,-1.6,M,0.11,-0.11,0,0,0,0,16,15,1,0,0,0,0,0,2013,4,18
4/19/13,73,62.1,10.9,43,39.7,3.3,58,50.9,7.1,M,0.12,-0.07,0,0.1,-0.1,0,7,14,-7,0,0,0,8,0.05,2013,4,19
4/20/13,63,62.5,0.5,38,40.1,-2.1,50.5,51.3,-0.8,M,0.11,0.57,0,0,0,0,14,14,0,0,0,0,1,0.68,2013,4,20
4/21/13,54,63,-9,32,40.4,-8.4,43,51.7,-8.7,M,0.12,-0.12,0,0,0,0,22,14,8,0,0,0,0,0,2013,4,21
4/22/13,59,63.4,-4.4,32,40.7,-8.7,45.5,52,-6.5,M,0.12,-0.12,0,0,0,0,19,13,6,0,0,0,0,0,2013,4,22
4/23/13,46,63.8,-17.8,36,41,-5,41,52.4,-11.4,M,0.12,-0.12,0,0,0,0,24,13,11,0,0,0,0,0,2013,4,23
4/24/13,75,64.2,10.8,42,41.3,0.7,58.5,52.7,5.8,M,0.13,-0.13,0,0.1,-0.1,0,6,13,-7,0,0,0,9,0,2013,4,24
4/25/13,64,64.5,-0.5,40,41.6,-1.6,52,53.1,-1.1,M,0.12,-0.12,0,0,0,0,13,12,1,0,0,0,2,0,2013,4,25
4/26/13,67,64.9,2.1,32,41.9,-9.9,49.5,53.4,-3.9,M,0.12,-0.12,0,0,0,0,15,12,3,0,0,0,0,0,2013,4,26
4/27/13,67,65.3,1.7,35,42.2,-7.2,51,53.8,-2.8,M,0.13,-0.13,0,0,0,0,14,12,2,0,0,0,1,0,2013,4,27
4/28/13,71,65.7,5.3,40,42.5,-2.5,55.5,54.1,1.4,M,0.13,-0.13,0,0,0,0,9,11,-2,0,0,0,6,0,2013,4,28
4/29/13,65,66,-1,49,42.8,6.2,57,54.4,2.6,M,0.13,-0.13,0,0,0,0,8,11,-3,0,0,0,7,0,2013,4,29
4/30/13,72,66.4,5.6,46,43.1,2.9,59,54.7,4.3,M,0.12,-0.12,0,0,0,0,6,11,-5,0,0,0,9,0,2013,4,30
5/1/13,74,66.7,7.3,35,43.4,-8.4,54.5,55.1,-0.6,M,0.12,-0.12,0,0,0,0,10,10,0,0,0,0,5,0,2013,5,1
5/2/13,80,67.1,12.9,40,43.7,-3.7,60,55.4,4.6,M,0.12,-0.12,0,0,0,0,5,10,-5,0,0,0,10,0,2013,5,2
5/3/13,70,67.4,2.6,42,44,-2,56,55.7,0.3,M,0.12,-0.12,0,0,0,0,9,10,-1,0,0,0,6,0,2013,5,3
5/4/13,74,67.7,6.3,42,44.3,-2.3,58,56,2,M,0.13,-0.13,0,0,0,0,7,9,-2,0,0,0,8,0,2013,5,4
5/5/13,72,68,4,34,44.5,-10.5,53,56.3,-3.3,M,0.13,-0.13,0,0,0,0,12,9,3,0,0,0,3,0,2013,5,5
5/6/13,73,68.4,4.6,43,44.8,-1.8,58,56.6,1.4,M,0.12,-0.12,0,0,0,0,7,9,-2,0,0,0,8,0,2013,5,6
5/7/13,80,68.7,11.3,43,45.1,-2.1,61.5,56.9,4.6,M,0.12,-0.12,0,0,0,0,3,9,-6,0,0,0,12,0,2013,5,7
5/8/13,75,69,6,53,45.4,7.6,64,57.2,6.8,M,0.12,0.26,0,0,0,0,1,8,-7,0,1,-1,14,0.38,2013,5,8
5/9/13,66,69.3,-3.3,52,45.6,6.4,59,57.5,1.5,M,0.12,-0.03,0,0,0,0,6,8,-2,0,1,-1,9,0.09,2013,5,9
5/10/13,81,69.6,11.4,51,45.9,5.1,66,57.7,8.3,M,0.13,-0.13,0,0,0,0,0,8,-8,1,1,0,16,0,2013,5,10
5/11/13,68,69.9,-1.9,59,46.2,12.8,63.5,58,5.5,M,0.13,0.24,0,0,0,0,1,8,-7,0,1,-1,14,0.37,2013,5,11
5/12/13,72,70.2,1.8,47,46.5,0.5,59.5,58.3,1.2,M,0.13,-0.12,0,0,0,0,5,7,-2,0,1,-1,10,0.01,2013,5,12
5/13/13,58,70.4,-12.4,41,46.8,-5.8,49.5,58.6,-9.1,M,0.13,-0.13,0,0,0,0,15,7,8,0,1,-1,0,0,2013,5,13
5/14/13,60,70.7,-10.7,39,47,-8,49.5,58.9,-9.4,M,0.12,-0.12,0,0,0,0,15,7,8,0,1,-1,0,0,2013,5,14
5/15/13,62,71,-9,32,47.3,-15.3,47,59.2,-12.2,M,0.14,-0.11,0,0,0,0,18,7,11,0,1,-1,0,0.03,2013,5,15
5/16/13,85,71.3,13.7,45,47.6,-2.6,65,59.4,5.6,M,0.14,-0.14,0,0,0,0,0,6,-6,0,1,-1,15,0,2013,5,16
5/17/13,72,71.6,0.4,47,47.9,-0.9,59.5,59.7,-0.2,M,0.14,-0.14,0,0,0,0,5,6,-1,0,1,-1,10,0,2013,5,17
5/18/13,72,71.8,0.2,41,48.2,-7.2,56.5,60,-3.5,M,0.14,-0.14,0,0,0,0,8,6,2,0,1,-1,7,0,2013,5,18
5/19/13,63,72.1,-9.1,46,48.5,-2.5,54.5,60.3,-5.8,M,0.15,0.08,0,0,0,0,10,6,4,0,1,-1,5,0.23,2013,5,19
